service_id,route_id,trip_id,direction_id,trip_headsign,block_id,shape_id
WK,RED,WK_136974,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_136975,1,Miyapur,WK_10701,RED2
WK,RED,WK_136976,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_136977,1,Miyapur,WK_10801,RED2
WK,RED,WK_136979,1,Miyapur,WK_10901,RED2
WK,RED,WK_136981,1,Miyapur,WK_11001,RED2
WK,RED,WK_136990,1,Miyapur,WK_10401,RED2
WK,RED,WK_136992,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_138323,1,Miyapur,WK_11901,RED2
WK,BLUE,WK_141320,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_141321,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_141329,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_141330,0,Raidurg,WK_32201,BLUE1
WK,RED,WK_141418,0,L. B. Nagar,WK_11001,RED1
WK,GREEN,WK_145381,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145382,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145383,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145384,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145385,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145386,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145387,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145388,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145389,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145390,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145391,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145392,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145393,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145394,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145395,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145396,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145397,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145398,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145399,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145400,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145401,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145402,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145403,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145404,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145405,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145407,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145409,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145410,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145411,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145412,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145413,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145414,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145415,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145416,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145417,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145418,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145419,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145420,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145421,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145422,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145423,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145424,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145425,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145426,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_145427,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_145428,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_145429,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_145430,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_145431,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_145432,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_146032,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_146033,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147111,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147112,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147113,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147114,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147115,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147116,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147117,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147118,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147119,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147120,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147121,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147122,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147123,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147124,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147125,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147126,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147127,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147128,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147129,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147130,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147131,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147132,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147133,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147134,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147135,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147136,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147137,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147138,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147139,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147140,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147141,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147142,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147143,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147144,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147145,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147146,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147147,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147148,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147149,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147150,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147151,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147152,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147153,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147154,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147155,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147156,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147157,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147158,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147159,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147160,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147161,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147162,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147163,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147164,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147165,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147166,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147167,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147168,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147169,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147170,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147171,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147172,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147173,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147174,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147175,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147176,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147177,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147178,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147179,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147180,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147181,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147182,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147183,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147184,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147185,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147186,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147187,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147188,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147189,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147190,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147191,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147192,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147193,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147194,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147195,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147196,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147197,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147198,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147199,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147200,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147201,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147202,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147203,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147204,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147205,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_147206,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,GREEN,WK_147207,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_147208,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_147209,0,JBS Parade Ground,WK_20101,GREEN1
WK,GREEN,WK_147210,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_147211,0,JBS Parade Ground,WK_20201,GREEN1
WK,GREEN,WK_149831,1,Mahatma Gandhi Bus Station,WK_20101,GREEN2
WK,GREEN,WK_149834,0,JBS Parade Ground,WK_20301,GREEN1
WK,GREEN,WK_149835,1,Mahatma Gandhi Bus Station,WK_20301,GREEN2
WK,GREEN,WK_149837,1,Mahatma Gandhi Bus Station,WK_20201,GREEN2
WK,BLUE,WK_155607,1,Nagole,WK_401201,BLUE2
WK,BLUE,WK_157278,0,Raidurg,WK_31901,BLUE1
WK,BLUE,WK_157279,1,Nagole,WK_31901,BLUE2
WK,BLUE,WK_157282,0,Raidurg,WK_32001,BLUE1
WK,BLUE,WK_157283,1,Nagole,WK_32001,BLUE2
WK,BLUE,WK_157284,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_157285,1,Nagole,WK_31301,BLUE2
WK,BLUE,WK_157286,0,Raidurg,WK_32101,BLUE1
WK,BLUE,WK_157287,1,Nagole,WK_32101,BLUE2
WK,BLUE,WK_157288,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_157289,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_157290,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_157291,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_157292,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_157293,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_157294,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_157295,1,Nagole,WK_31501,BLUE2
WK,BLUE,WK_157296,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_157297,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_157298,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_157299,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_157300,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_157301,1,Nagole,WK_31601,BLUE2
WK,BLUE,WK_157302,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_157303,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_157304,0,Raidurg,WK_31701,BLUE1
WK,BLUE,WK_157305,1,Nagole,WK_31701,BLUE2
WK,BLUE,WK_157306,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_157307,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_157310,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_157311,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_157312,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_157313,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_157314,0,Raidurg,WK_31901,BLUE1
WK,BLUE,WK_157315,1,Nagole,WK_31901,BLUE2
WK,BLUE,WK_157318,0,Raidurg,WK_32001,BLUE1
WK,BLUE,WK_157319,1,Nagole,WK_32001,BLUE2
WK,BLUE,WK_157320,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_157321,1,Nagole,WK_31301,BLUE2
WK,BLUE,WK_157322,0,Raidurg,WK_32101,BLUE1
WK,BLUE,WK_157323,1,Nagole,WK_32101,BLUE2
WK,BLUE,WK_157324,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_157325,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_157326,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_157327,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_157328,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_157329,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_157330,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_157331,1,Nagole,WK_31501,BLUE2
WK,BLUE,WK_157332,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_157334,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_157336,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_157338,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_157340,0,Raidurg,WK_31701,BLUE1
WK,BLUE,WK_157342,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_157346,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_157348,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_157350,0,Raidurg,WK_31901,BLUE1
WK,BLUE,WK_157354,0,Raidurg,WK_32001,BLUE1
WK,BLUE,WK_157356,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_157358,0,Raidurg,WK_32101,BLUE1
WK,BLUE,WK_157360,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_157362,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_157364,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_157366,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_157385,1,Nagole,WK_31901,BLUE2
WK,BLUE,WK_157405,1,Nagole,WK_31501,BLUE2
WK,BLUE,WK_157407,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_157409,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_157411,1,Nagole,WK_31601,BLUE2
WK,BLUE,WK_157434,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_157437,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_157441,1,Nagole,WK_31301,BLUE2
WK,BLUE,WK_158627,1,Nagole,WK_32701,BLUE2
WK,BLUE,WK_158629,1,Nagole,WK_32801,BLUE2
WK,BLUE,WK_158631,1,Nagole,WK_31501,BLUE2
WK,BLUE,WK_158632,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_158633,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_158634,0,Raidurg,WK_32301,BLUE1
WK,BLUE,WK_158635,1,Nagole,WK_32301,BLUE2
WK,BLUE,WK_158636,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_158637,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_158638,0,Raidurg,WK_32401,BLUE1
WK,BLUE,WK_158639,1,Nagole,WK_32401,BLUE2
WK,BLUE,WK_158641,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_158642,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_158643,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_158644,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_158645,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_158648,0,Raidurg,WK_32001,BLUE1
WK,BLUE,WK_158649,1,Nagole,WK_32001,BLUE2
WK,BLUE,WK_158652,0,Raidurg,WK_32701,BLUE1
WK,BLUE,WK_158653,1,Nagole,WK_32701,BLUE2
WK,BLUE,WK_158654,0,Raidurg,WK_32801,BLUE1
WK,BLUE,WK_158893,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_158895,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_158897,1,Nagole,WK_32201,BLUE2
WK,BLUE,WK_158900,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_158901,1,Nagole,WK_31601,BLUE2
WK,BLUE,WK_158902,0,Raidurg,WK_31701,BLUE1
WK,BLUE,WK_158904,0,Raidurg,WK_32901,BLUE1
WK,BLUE,WK_158905,1,Nagole,WK_32901,BLUE2
WK,BLUE,WK_158908,0,Raidurg,WK_32501,BLUE1
WK,BLUE,WK_158909,1,Nagole,WK_32501,BLUE2
WK,BLUE,WK_158910,0,Raidurg,WK_31901,BLUE1
WK,BLUE,WK_158911,1,Nagole,WK_31901,BLUE2
WK,BLUE,WK_158913,1,Nagole,WK_32601,BLUE2
WK,BLUE,WK_158914,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_158916,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_158917,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_158918,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_159074,0,Raidurg,WK_32201,BLUE1
WK,BLUE,WK_159076,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_159078,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_159080,0,Raidurg,WK_32401,BLUE1
WK,BLUE,WK_159082,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_159084,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_159086,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_159090,0,Raidurg,WK_32001,BLUE1
WK,BLUE,WK_159094,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_159096,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_159098,0,Raidurg,WK_32301,BLUE1
WK,BLUE,WK_159100,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_159102,0,Raidurg,WK_32901,BLUE1
WK,BLUE,WK_159106,0,Raidurg,WK_32501,BLUE1
WK,BLUE,WK_159108,0,Raidurg,WK_31901,BLUE1
WK,BLUE,WK_159110,0,Raidurg,WK_32601,BLUE1
WK,BLUE,WK_159125,1,Nagole,WK_32801,BLUE2
WK,BLUE,WK_159135,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_159139,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_159141,1,Nagole,WK_31501,BLUE2
WK,BLUE,WK_159143,1,Nagole,WK_32201,BLUE2
WK,BLUE,WK_159145,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_159147,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_159152,1,Nagole,WK_32301,BLUE2
WK,BLUE,WK_159164,1,Nagole,WK_31701,BLUE2
WK,BLUE,WK_159170,1,Nagole,WK_31601,BLUE2
WK,BLUE,WK_159173,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_159175,1,Nagole,WK_32401,BLUE2
WK,BLUE,WK_159177,1,Nagole,WK_32901,BLUE2
WK,BLUE,WK_159183,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_159185,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_159187,1,Nagole,WK_32501,BLUE2
WK,BLUE,WK_159188,1,Nagole,WK_31901,BLUE2
WK,BLUE,WK_159189,1,Nagole,WK_32601,BLUE2
WK,BLUE,WK_159198,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_159200,1,Nagole,WK_32001,BLUE2
WK,BLUE,WK_159241,0,HITEC City,WK_401201,BLUE1
WK,RED,WK_159479,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_159480,1,Miyapur,WK_11101,RED2
WK,RED,WK_159481,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_159482,1,Miyapur,WK_10101,RED2
WK,RED,WK_159483,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_159599,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_159600,1,Miyapur,WK_10201,RED2
WK,RED,WK_159601,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_159602,1,Miyapur,WK_11301,RED2
WK,RED,WK_159603,0,L. B. Nagar,WK_10301,RED1
WK,RED,WK_159604,1,Miyapur,WK_10301,RED2
WK,RED,WK_159605,0,L. B. Nagar,WK_11401,RED1
WK,RED,WK_159606,1,Miyapur,WK_11401,RED2
WK,RED,WK_159607,0,L. B. Nagar,WK_10401,RED1
WK,RED,WK_159608,1,Miyapur,WK_10401,RED2
WK,RED,WK_159609,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_159610,1,Miyapur,WK_11501,RED2
WK,RED,WK_159611,0,L. B. Nagar,WK_11601,RED1
WK,RED,WK_159612,1,Miyapur,WK_11601,RED2
WK,RED,WK_159613,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_159614,1,Miyapur,WK_10501,RED2
WK,RED,WK_159615,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_159616,1,Miyapur,WK_11701,RED2
WK,RED,WK_159617,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_159618,1,Miyapur,WK_10601,RED2
WK,RED,WK_159619,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_159620,1,Miyapur,WK_11801,RED2
WK,RED,WK_159621,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_159622,1,Miyapur,WK_10701,RED2
WK,RED,WK_159623,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_159624,1,Miyapur,WK_11901,RED2
WK,RED,WK_159625,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_159626,1,Miyapur,WK_12001,RED2
WK,RED,WK_159627,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_159628,1,Miyapur,WK_10801,RED2
WK,RED,WK_159629,0,L. B. Nagar,WK_12101,RED1
WK,RED,WK_159630,1,Miyapur,WK_12101,RED2
WK,RED,WK_159631,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_159632,1,Miyapur,WK_10901,RED2
WK,RED,WK_159633,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_159634,1,Miyapur,WK_12201,RED2
WK,RED,WK_159635,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_159636,1,Miyapur,WK_11001,RED2
WK,RED,WK_159637,0,L. B. Nagar,WK_12301,RED1
WK,RED,WK_159638,1,Miyapur,WK_12301,RED2
WK,RED,WK_159639,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_159640,1,Miyapur,WK_11101,RED2
WK,RED,WK_159641,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_159642,1,Miyapur,WK_10101,RED2
WK,RED,WK_159643,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_159644,1,Miyapur,WK_11201,RED2
WK,RED,WK_159645,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_159646,1,Miyapur,WK_10201,RED2
WK,RED,WK_159647,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_159648,1,Miyapur,WK_11301,RED2
WK,RED,WK_159649,0,L. B. Nagar,WK_10301,RED1
WK,RED,WK_159650,1,Miyapur,WK_10301,RED2
WK,RED,WK_159651,0,L. B. Nagar,WK_11401,RED1
WK,RED,WK_159652,1,Miyapur,WK_11401,RED2
WK,RED,WK_159653,0,L. B. Nagar,WK_10401,RED1
WK,RED,WK_159654,1,Miyapur,WK_10401,RED2
WK,RED,WK_159655,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_159656,1,Miyapur,WK_11501,RED2
WK,RED,WK_159657,0,L. B. Nagar,WK_11601,RED1
WK,RED,WK_159658,1,Miyapur,WK_11601,RED2
WK,RED,WK_159659,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_159660,1,Miyapur,WK_10501,RED2
