stop_id,stop_name,stop_lat,stop_lon,mode,nearest_metro_id,nearest_metro_name,dist_to_metro_m,in_walk_zone,in_feeder_zone,route_diversity,Morning_freq,Midday_freq,Evening_freq
CuYaOmG2,Asifnagar,17.3900219833668,78.4518481161863,bus,NAM,Nampally,2648.8989953231476,False,True,5.0,0.0,1.6666666666666667,4.25
BzhlypU0,Seethrambagh,17.3852152234588,78.4582507551199,bus,NAM,Nampally,2004.8334775975566,False,True,5.0,0.0,0.6666666666666666,3.75
90Ixzm5e,Mallepally,17.389280610266,78.4548888972957,bus,NAM,Nampally,2235.6395966071277,False,True,5.0,0.0,0.6666666666666666,3.0
SyAFFhpz,Bhoiguda Kaman,17.3829038191752,78.460514540462,bus,GAB,Gandhi Bhavan,1891.2001505437952,False,True,5.0,0.0,0.3333333333333333,1.5
Gs4zNvFT,Darusalam,17.3832725480405,78.4659325986498,bus,GAB,Gandhi Bhavan,1128.8765153181369,False,True,5.0,0.0,0.0,1.75
RZ6oSgtY,Secunderabad,17.4369249562,78.5052494893,bus,SEC_E,Secunderabad East,182.92258798635226,True,True,24.0,20.0,13.0,16.5
wkqXnQtG,Omkar Nagar,17.337184,78.550306,bus,LBN,L. B. Nagar,1922.8462103729203,False,True,25.0,3.6666666666666665,16.0,22.25
SR8fs7TH,Hasthinapuram,17.3323015820028,78.5529702929845,bus,LBN,L. B. Nagar,2719.9967866227894,False,True,25.0,2.6666666666666665,15.0,23.75
wELAag5b,Hastinapur,17.326919798663,78.5564250074453,bus,LBN,L. B. Nagar,3636.8579558737465,False,False,25.0,1.0,12.666666666666666,24.25
rIYonRH8,Sagar Complex,17.313,78.563557,bus,LBN,L. B. Nagar,5946.292374617167,False,False,25.0,0.3333333333333333,9.666666666666666,23.25
InPIS0f2,Katta Mysamma,17.2918271478022,78.5871147885397,bus,LBN,L. B. Nagar,10336.252116449852,False,False,25.0,0.0,4.666666666666667,15.0
IBjfvmSP,Sathireddy Garden,17.279626230124,78.5872435407957,bus,LBN,L. B. Nagar,11916.588353823208,False,False,24.0,0.0,4.333333333333333,13.75
gw9FCBOl,Sri Indu College,17.2138185236963,78.6112224061401,bus,LBN,L. B. Nagar,22270.353806246323,False,False,36.0,0.3333333333333333,2.6666666666666665,7.5
ysfhkpHS,Ibrahimpatnam Bs,17.1972156018136,78.6500340772026,bus,LBN,L. B. Nagar,27118.1416016777,False,False,26.0,2.0,0.6666666666666666,5.75
hy9XDQtt,Khanapur X Road,17.1753681741301,78.654717211514,bus,LBN,L. B. Nagar,30253.037083315565,False,False,35.0,5.0,7.0,7.75
12jVZctl,Sri Indu College,17.2136724685766,78.6105010063187,bus,LBN,L. B. Nagar,22248.262396212915,False,False,38.0,23.666666666666668,19.0,26.5
A1WvIo0L,Sathireddy Garden,17.2795954975666,78.586964626531,bus,LBN,L. B. Nagar,11901.732126715755,False,False,21.0,8.666666666666666,18.666666666666668,21.75
fbXMzuz9,Katta Mysamma,17.2917708154281,78.5868814587593,bus,LBN,L. B. Nagar,10325.142062833731,False,False,22.0,3.6666666666666665,18.666666666666668,20.25
s1ciYFx5,Hastinapur,17.326891,78.556174,bus,LBN,L. B. Nagar,3629.0198052815167,False,False,25.0,0.3333333333333333,5.666666666666667,19.0
YKUfHmfJ,Hasthinapuram,17.332662,78.552672,bus,LBN,L. B. Nagar,2656.827225735516,False,True,26.0,0.3333333333333333,2.0,19.25
XciC9kAE,Omkar Nagar,17.336996,78.550159,bus,LBN,L. B. Nagar,1946.950461541182,False,True,25.0,0.3333333333333333,1.6666666666666667,19.75
jnhepcwu,I.S Sadan,17.3518621167661,78.506989162061,bus,MSB,Musarambagh,2960.819700638441,False,True,41.0,12.0,14.0,16.75
R8wJZ3RA,Pisal Banda,17.3405126767706,78.5023697403326,bus,MSB,Musarambagh,4772.867939571564,False,False,17.0,5.666666666666667,5.0,6.5
IiG9DB77,Barkas,17.3174582072414,78.4796561300754,bus,NEM,New Market,9024.59705652981,False,False,31.0,11.0,10.333333333333334,13.25
Rc9wdOaA,Sadat Nagar,17.2924175473547,78.4737711288894,bus,NEM,New Market,12826.846469384835,False,False,33.0,9.666666666666666,10.666666666666666,12.0
qgFCxsYj,Jalpally X Rd,17.2831183498853,78.471830824927,bus,NEM,New Market,14232.494449667292,False,False,30.0,8.666666666666666,10.0,11.0
W6rYwrFr,Pahadi Shareef,17.271089,78.474293,bus,LBN,L. B. Nagar,15824.468120232956,False,False,17.0,5.333333333333333,8.333333333333334,5.25
7qLVXCAF,Sheep Farm,17.2572013756364,78.4755239485049,bus,LBN,L. B. Nagar,17317.631946139252,False,False,28.0,6.0,9.0,9.75
4jPGnvmh,Sardar Nagar,17.2323004539549,78.4732791755161,bus,LBN,L. B. Nagar,20583.18205261006,False,False,34.0,7.333333333333333,8.666666666666666,8.75
EQHXghba,Tukkuguda,17.208974,78.476849,bus,LBN,L. B. Nagar,23401.597755831743,False,False,34.0,6.333333333333333,11.0,13.0
SsBJkUmh,Imamguda-Mhrm,17.1927904519589,78.4751781821251,bus,LBN,L. B. Nagar,25696.895639251856,False,False,28.0,2.6666666666666665,8.666666666666666,9.25
G2jz20fO,Maheshwaram Gate,17.1789352748012,78.4738290309906,bus,LBN,L. B. Nagar,27675.889831081484,False,False,27.0,1.0,8.0,10.0
O77FG903,Lemur X Roads,17.1643129845825,78.4768331078052,bus,LBN,L. B. Nagar,29553.614016445626,False,False,16.0,0.3333333333333333,6.333333333333333,5.75
qUrxHWWg,Thummaloor-Gate,17.1324304173473,78.4778674319386,bus,LBN,L. B. Nagar,34021.502716879106,False,False,18.0,1.6666666666666667,5.0,6.25
ZkCeyQwu,Rachloor,17.1244225194625,78.4771113842725,bus,LBN,L. B. Nagar,35197.991758147706,False,False,20.0,2.0,3.6666666666666665,9.0
3fKRWT8s,Gudur Gate,17.0921930129521,78.4745746805847,bus,LBN,L. B. Nagar,39929.08994828151,False,False,16.0,1.0,1.0,6.5
pgNHfS46,Kandukur X Roads,17.0728516554555,78.4740102359588,bus,LBN,L. B. Nagar,42744.63831037528,False,False,17.0,0.6666666666666666,0.6666666666666666,5.25
kHBvCa7Q,Nedunur X Road Bus Stop,17.0558961018663,78.4733512625098,bus,LBN,L. B. Nagar,45226.42444061619,False,False,10.0,0.6666666666666666,0.3333333333333333,4.5
CnfehgBU,Debbdaguda X Road,17.0250457125562,78.4922889992594,bus,LBN,L. B. Nagar,49203.59519698587,False,False,10.0,0.6666666666666666,0.0,4.25
ImX0Gt2G,Mucherla X Road,17.0098994137825,78.4980064644036,bus,LBN,L. B. Nagar,51317.43507181231,False,False,9.0,1.0,1.0,5.75
MBkeYmMB,Kadthal-Rr,16.985662241007,78.5018017589146,bus,LBN,L. B. Nagar,54838.35895387354,False,False,10.0,0.3333333333333333,0.6666666666666666,1.75
oxSHflbW,Kadthal Toll,16.970514277609,78.5078287124634,bus,LBN,L. B. Nagar,56992.416814918935,False,False,8.0,0.3333333333333333,0.0,0.75
YvvDOaQi,Maisigandi,16.9544444653848,78.5172821581363,bus,LBN,L. B. Nagar,59265.955419651116,False,False,8.0,0.3333333333333333,0.0,0.75
nxxL7DNs,Karkalpahad,16.9255846643368,78.527345471084,bus,LBN,L. B. Nagar,63484.46974187228,False,False,8.0,0.3333333333333333,0.0,0.5
5jOivZ4z,Konapur,16.9016665091581,78.5307723269667,bus,LBN,L. B. Nagar,67035.81871794896,False,False,8.0,0.3333333333333333,0.0,0.5
8SKCwoNx,Vithaipalle,16.8833274287033,78.5291670262813,bus,LBN,L. B. Nagar,69783.74428593335,False,False,8.0,0.3333333333333333,0.0,0.5
HpaEdwHS,Amangal,16.8494237607003,78.530365973711,bus,LBN,L. B. Nagar,74841.71548583778,False,False,9.0,0.6666666666666666,0.3333333333333333,0.25
ijDmBeoe,Amangal,16.8492235460907,78.5300535069404,bus,LBN,L. B. Nagar,74873.161349627,False,False,13.0,1.3333333333333333,3.3333333333333335,4.25
CdD8QCGq,Vithaipalle,16.8776336597892,78.5291361808777,bus,LBN,L. B. Nagar,70634.32949646677,False,False,10.0,1.6666666666666667,2.3333333333333335,3.5
Yl6zRmEP,Konapur,16.9016979789453,78.5307468566972,bus,LBN,L. B. Nagar,67031.25358066508,False,False,10.0,1.6666666666666667,3.0,4.25
EDzzNI7j,Karkalpahad,16.9256549092742,78.5272784158587,bus,LBN,L. B. Nagar,63474.43322659488,False,False,10.0,2.0,3.3333333333333335,4.0
88shEE44,Maisigandi,16.9539675779427,78.5176281630992,bus,LBN,L. B. Nagar,59333.361180732936,False,False,10.0,1.3333333333333333,4.0,3.25
NO4rl0HZ,Kadthal Toll,16.970404,78.50755,bus,LBN,L. B. Nagar,57012.884739053574,False,False,9.0,1.6666666666666667,3.6666666666666665,3.5
KN6TFMTZ,Kadthal-Rr,16.9776064964536,78.5042227079737,bus,LBN,L. B. Nagar,55993.695747818056,False,False,8.0,1.0,2.6666666666666665,3.75
P1E54cxx,Debbdaguda X Road,17.0249700548882,78.4922397115646,bus,LBN,L. B. Nagar,49215.905833398356,False,False,12.0,1.0,2.3333333333333335,3.5
6Js4QCW9,Nedunur X Road Bus Stop,17.0562044518291,78.4731973707675,bus,LBN,L. B. Nagar,45186.89713047975,False,False,14.0,1.0,3.0,4.25
fr73RYnn,Kandukur X Roads,17.0730026806934,78.4738558716929,bus,LBN,L. B. Nagar,42728.2918792254,False,False,19.0,2.0,1.6666666666666667,6.0
OpC9MtAI,Gudur Gate,17.0922830184815,78.4744781244442,bus,LBN,L. B. Nagar,39919.778937520845,False,False,19.0,1.3333333333333333,2.0,5.5
BZ6CNUv4,Thummaloor-Gate,17.1325733151251,78.4776910766959,bus,LBN,L. B. Nagar,34008.608072008894,False,False,20.0,2.0,2.0,5.0
S4XsHZ3h,Lemur X Roads,17.1639386557682,78.4770476810193,bus,LBN,L. B. Nagar,29595.51064207033,False,False,12.0,0.6666666666666666,0.0,1.75
pMMcgfkk,Maheshwaram Gate,17.1788776174698,78.473666422069,bus,LBN,L. B. Nagar,27692.835290369847,False,False,28.0,4.0,6.0,4.0
vIHj5Y8w,Imamguda-Mhrm,17.192,78.475,bus,LBN,L. B. Nagar,25815.26713486297,False,False,32.0,6.0,8.333333333333334,4.0
DyTjB39h,Tukkuguda,17.2094590206857,78.4766815540738,bus,LBN,L. B. Nagar,23346.908993945173,False,False,29.0,6.333333333333333,8.0,2.5
IU64dNs3,Sheep Farm,17.2471694250429,78.4736117720603,bus,LBN,L. B. Nagar,18694.206528380793,False,False,28.0,4.333333333333333,4.0,5.25
xqxkzh7P,Pahadi Shareef,17.270961638522,78.4741428487689,bus,LBN,L. B. Nagar,15853.0415264824,False,False,10.0,3.0,3.3333333333333335,3.5
nFCvT7lL,Jalpally X Rd,17.2833706183488,78.4716008255087,bus,NEM,New Market,14207.228979423076,False,False,37.0,1.6666666666666667,5.666666666666667,9.75
Hp2X7QHz,Sadat Nagar,17.2924239497884,78.473679933785,bus,NEM,New Market,12830.259007375087,False,False,34.0,0.3333333333333333,5.666666666666667,8.75
3sRrB5c5,Barkas,17.3173807762738,78.4795877342946,bus,NEM,New Market,9039.006415457876,False,False,37.0,2.0,5.666666666666667,10.25
e6qOPEPv,Chinthalapally,16.8451778407697,78.4959036125534,bus,LBN,L. B. Nagar,75804.56901114194,False,False,6.0,0.0,0.6666666666666666,0.25
cHoFZ03g,Khanapur-Thalakondapally,16.8543985537194,78.4660291667946,bus,LBN,L. B. Nagar,74987.32384473417,False,False,3.0,0.0,0.0,0.0
HJSMWYtj,Venkatraopeta-Thalakondapally,16.8289785802527,78.452982900861,bus,LBN,L. B. Nagar,79044.7189585719,False,False,2.0,0.0,0.0,0.0
NepBcvAq,Khanapur-Thalakondapally,16.855,78.464,bus,LBN,L. B. Nagar,74944.9988285105,False,False,1.0,0.0,0.0,0.25
dCq8YCG2,Chinthalapally,16.8452293259915,78.4960909642424,bus,LBN,L. B. Nagar,75794.25295948243,False,False,4.0,0.0,1.0,0.75
hQYYZWl5,Mgbs,17.3783009920458,78.4841654992328,bus,MGB,Mahatma Gandhi Bus Station,362.1663241196598,True,True,31.0,9.666666666666666,6.0,7.25
UyS1mnyb,Lakkaram,17.2561581891061,78.8865053281188,bus,LBN,L. B. Nagar,50584.30435735934,False,False,6.0,11.0,7.0,9.0
KsWfGI4B,Yellagiri,17.263234135234,78.8386178389191,bus,LBN,L. B. Nagar,43693.90309895112,False,False,6.0,11.333333333333334,7.0,9.75
sj7vAEuA,Borollagudem,17.2735706118312,78.8157510012388,bus,LBN,L. B. Nagar,40103.0296687815,False,False,6.0,10.0,7.666666666666667,11.0
uU1QWRWE,Ashoka,17.2881905417132,78.7699932371622,bus,LBN,L. B. Nagar,33183.663090899674,False,False,5.0,7.0,10.333333333333334,11.5
CYcFRyW1,Patny,17.4431110965758,78.4988875884066,bus,PRG,Parade Ground,203.9639433487406,True,True,12.0,0.0,2.3333333333333335,0.75
oGpujZ0X,Paryatak Bhavan,17.4338655516405,78.4557670354843,bus,BEG,Begumpet,577.9694524383744,True,True,13.0,11.0,4.666666666666667,11.75
RhtakA8X,Putlibowli,17.3819493429169,78.4818089405976,bus,OMC,Osmania Medical College,24.559126550019847,True,True,5.0,2.3333333333333335,0.0,1.0
lDcRx4B5,Narayanamma College,17.4099222476304,78.3982148792792,bus,PED,Peddamma Gudi,3424.5014281158583,False,False,22.0,7.0,19.666666666666668,18.25
ehK6CGyE,Indira Nagar- Gachibowli,17.4409232886331,78.3601596947582,bus,RDG,Raidurg,2451.0560280200007,False,True,42.0,2.3333333333333335,13.0,29.75
pFTI3DtD,Gulmohar Park Colony Bus Stop,17.4779867382047,78.3199409767985,bus,MYP,Miyapur,8105.378436766368,False,False,9.0,0.0,0.0,1.0
wb5eSLiO,Gulmohar Park Colony Bus Stop,17.4780705250615,78.3201636001467,bus,MYP,Miyapur,8071.079778688273,False,False,10.0,5.333333333333333,9.666666666666666,14.0
c5vdOWvP,Narayanamma College,17.410228,78.398301,bus,PED,Peddamma Gudi,3377.890565138999,False,False,20.0,3.3333333333333335,10.0,14.25
vFMxoZue,Nampally Railway Station,17.3920763112843,78.4702053649,bus,NAM,Nampally,22.68171921897609,True,True,44.0,4.333333333333333,12.0,29.25
iLqH7CzM,Bandlaguda Depot,17.365524,78.588888,bus,NAG,Nagole,5732.261719156408,False,False,28.0,8.0,17.666666666666668,8.25
08b8x8vw,Indu Aranya Pallavi,17.3665209449927,78.5826636828274,bus,NAG,Nagole,4984.44182578217,False,False,14.0,5.666666666666667,8.0,2.5
v3zhTesh,Mathuguda,17.367229185605,78.5794949134926,bus,NAG,Nagole,4602.485304077955,False,False,19.0,6.333333333333333,8.0,2.25
HD2fF5rU,Anand Nagar,17.3695563622367,78.5737825566054,bus,NAG,Nagole,3829.244676629946,False,False,19.0,6.666666666666667,8.333333333333334,2.25
KQKA2qfQ,Bandlaguda,17.3714504482442,78.5695591354593,bus,NAG,Nagole,3272.9721029325483,False,False,19.0,15.333333333333334,13.666666666666666,7.5
IWRD9yNc,Arunodaya Nagar Nagole,17.3734515107127,78.5630849008848,bus,NAG,Nagole,2659.720269373085,False,True,14.0,6.0,8.0,2.0
keq8UOJD,Sbi Colony Kothapet,17.372158475245,78.5434370487928,bus,CHP,Chaitanyapuri,968.7486874347042,False,True,12.0,10.666666666666666,14.333333333333334,16.0
odJsjHRN,Commercial Tax Colony,17.3730728719907,78.5476245565365,bus,CHP,Chaitanyapuri,1548.3145646253686,False,True,11.0,8.666666666666666,14.0,14.75
1SW9jqrD,Mohan Nagar - Dsnr,17.3739085622595,78.5501310846838,bus,CHP,Chaitanyapuri,1925.1898545011873,False,True,12.0,8.666666666666666,14.666666666666666,14.25
XcABgPn7,New-Nagole,17.375012396319,78.553405196435,bus,VOM,Victoria Memorial,2388.33011950696,False,True,12.0,8.666666666666666,14.666666666666666,14.75
lUAF2lZG,Nagole X Road,17.3764837439521,78.5587936450692,bus,NAG,Nagole,2135.1694699232157,False,True,15.0,2.3333333333333335,11.666666666666666,16.75
b08KweJu,Arunodaya Nagar Nagole,17.373469443174,78.5630936174417,bus,NAG,Nagole,2657.400102153641,False,True,15.0,11.0,8.666666666666666,15.25
1dtzn5PT,Bandlaguda,17.3714734741342,78.5694133809192,bus,NAG,Nagole,3260.129957391557,False,False,15.0,2.0,5.0,8.5
qFwvd68S,Anand Nagar,17.3696856485073,78.5736080581774,bus,NAG,Nagole,3799.213164050676,False,False,19.0,2.6666666666666665,8.0,8.25
F2TLE5hK,Mathuguda,17.3674663143257,78.5791705934952,bus,NAG,Nagole,4545.398791392611,False,False,18.0,1.3333333333333333,7.666666666666667,7.0
aR45qptZ,Indu Aranya Pallavi,17.3665209341098,78.5827501863046,bus,NAG,Nagole,4992.974261061883,False,False,15.0,1.0,6.666666666666667,5.5
xhRkdSHm,Tattianaram,17.3644,78.5962,bus,NAG,Nagole,6656.8343976649585,False,False,4.0,0.3333333333333333,0.6666666666666666,1.25
wd4lb9jn,Kuntloor X Road,17.3541892864731,78.6081835627556,bus,LBN,L. B. Nagar,8671.821058114452,False,False,5.0,0.3333333333333333,0.6666666666666666,1.0
MVLFLC9u,Gowrelly X Road,17.3588972893266,78.6186830671439,bus,NAG,Nagole,9823.905969633564,False,False,4.0,0.0,0.3333333333333333,1.0
yEG6QfeW,Saibaba Mandir,17.3754907445908,78.630051612854,bus,NAG,Nagole,10474.721539092856,False,False,4.0,0.0,0.6666666666666666,1.25
qeAb3A4B,Quthubullapur,17.3763431395555,78.6398067686121,bus,NAG,Nagole,11821.065177773757,False,False,4.0,0.0,0.6666666666666666,0.75
yZ39Y49M,Thimmaiguda,17.3745488102134,78.6529952297009,bus,NAG,Nagole,13731.26423392028,False,False,3.0,0.0,0.3333333333333333,0.5
iehFiKvC,Gowrelly,17.3743952375922,78.6712932586669,bus,NAG,Nagole,16326.032842296405,False,False,4.0,0.0,0.3333333333333333,0.5
ZAOvb4AP,Gowrelly X Road,17.3742416876776,78.6714327665193,bus,NAG,Nagole,16349.28651267246,False,False,3.0,1.0,0.3333333333333333,1.0
E0jh4DAL,Thimmaiguda,17.3744054084069,78.6530123694054,bus,NAG,Nagole,13737.490379866585,False,False,3.0,1.0,0.3333333333333333,1.25
g0AkPCCB,Quthubullapur,17.3762844439037,78.639796031997,bus,NAG,Nagole,11821.155551915135,False,False,4.0,1.3333333333333333,0.3333333333333333,1.5
fFGA0m6w,Saibaba Mandir,17.3752091647369,78.6301159839415,bus,NAG,Nagole,10492.993254182296,False,False,4.0,1.3333333333333333,0.3333333333333333,1.5
fDeLEGqd,Gowrelly X Road,17.3588127442481,78.6186924570536,bus,NAG,Nagole,9831.219691317758,False,False,4.0,1.0,0.3333333333333333,1.75
CfyW9VGN,Kuntloor X Road,17.354,78.608,bus,LBN,L. B. Nagar,8643.472193420233,False,False,5.0,1.0,0.3333333333333333,1.25
mtTG6bEQ,Tattianaram,17.3644,78.5961,bus,NAG,Nagole,6645.273569778408,False,False,7.0,0.3333333333333333,0.3333333333333333,0.75
dI3DavsK,Nagole X Rds,17.3762743180891,78.5575283651023,bus,NAG,Nagole,2174.413728578748,False,True,12.0,16.666666666666668,11.333333333333334,14.75
aKvzfspC,Mohan Nagar - Dsnr,17.3738114359874,78.54994603335,bus,CHP,Chaitanyapuri,1894.9412898172911,False,True,12.0,16.666666666666668,10.666666666666666,13.25
bFryTLIT,Commercial Tax Colony,17.3730331943326,78.5476084632825,bus,CHP,Chaitanyapuri,1543.4691994822315,False,True,12.0,16.0,11.333333333333334,13.0
rhZ64HFF,Sbi Colony Kothapet,17.372042641477,78.5431346297264,bus,CHP,Chaitanyapuri,924.0256405065771,False,True,12.0,14.666666666666666,11.666666666666666,14.5
LI0lmnt7,Tatianaram 1,17.3669778804775,78.5979254537407,bus,NAG,Nagole,6643.981046368619,False,False,6.0,0.3333333333333333,0.3333333333333333,2.0
EEsrKphR,Rk Nagar-Marripalle,17.372,78.605,bus,NAG,Nagole,7196.7900013333365,False,False,4.0,0.0,0.3333333333333333,0.75
NUyS4TnK,Marripally,17.382,78.607,bus,NAG,Nagole,7037.481317321665,False,False,6.0,1.0,1.0,1.25
ndWxoXmZ,Rk Nagar-Marripalle,17.3812323168024,78.6066044111558,bus,NAG,Nagole,7004.170646206342,False,False,5.0,0.6666666666666666,0.6666666666666666,0.5
Ft61OdNw,New Nagole,17.3749449249614,78.553442192644,bus,VOM,Victoria Memorial,2383.0613725855706,False,True,11.0,16.333333333333332,9.666666666666666,12.75
5NY0wRTG,Kamineni Hospital,17.3530821370731,78.555915338461,bus,LBN,L. B. Nagar,1242.6805951793153,False,True,3.0,0.3333333333333333,0.0,0.0
HTWMhDFf,Mansoorabad,17.35270953212,78.5626738513325,bus,LBN,L. B. Nagar,2157.7178135090808,False,True,7.0,0.3333333333333333,0.6666666666666666,0.75
Lv5arNUP,South End Park,17.3569106658654,78.5664939880371,bus,LBN,L. B. Nagar,2864.89177167857,False,True,8.0,1.3333333333333333,0.6666666666666666,0.5
Ro4bP6Vw,Gsi Gate,17.3643910509052,78.5699915885925,bus,VOM,Victoria Memorial,3755.373474529583,False,False,5.0,1.0,0.6666666666666666,0.0
dehrKCON,Gsi Gate,17.3661573757,78.5837940218611,bus,NAG,Nagole,5135.963186818167,False,False,2.0,0.6666666666666666,0.0,0.0
VvpdOUmy,Mansoorabad,17.3526736855547,78.5626798854589,bus,LBN,L. B. Nagar,2157.5109197973266,False,True,7.0,1.6666666666666667,0.0,0.25
TKLSocy1,Saheb Nagar Kalan,17.3216729764229,78.5759890084166,bus,LBN,L. B. Nagar,5826.338352883269,False,False,4.0,0.0,0.0,0.0
qWEcaCzN,Saheb Nagar Kalan,17.3216211244803,78.5759675515223,bus,LBN,L. B. Nagar,5829.816713119035,False,False,4.0,1.3333333333333333,0.0,0.5
iyA3ln0x,Birla Mandir,17.4060319070066,78.4671503305435,bus,LKP,Lakdi-ka-pul,434.29164022224705,True,True,29.0,5.666666666666667,13.0,11.75
ByEltUQz,Secretariat Lic Bldg,17.407964,78.473153,bus,LKP,Lakdi-ka-pul,1315.8072203284003,False,True,18.0,2.6666666666666665,6.666666666666667,10.75
PxxoVa2x,Ganesh Temple-Vanastalipuram,17.331417,78.569354,bus,LBN,L. B. Nagar,4127.600649716983,False,False,14.0,8.666666666666666,1.3333333333333333,12.25
Kg68JpZO,Red Tank,17.3290498149394,78.5690239880958,bus,LBN,L. B. Nagar,4338.5186541600015,False,False,15.0,11.0,0.6666666666666666,9.25
BNkntuC7,Govt Hospital-Bn Reddy Nagar,17.3293263730998,78.5658851265907,bus,LBN,L. B. Nagar,4005.3652056076858,False,False,15.0,12.0,0.3333333333333333,8.5
JbHRqkel,Vaidehi Nagar,17.3210788511901,78.5695517063141,bus,LBN,L. B. Nagar,5302.276188214198,False,False,5.0,1.3333333333333333,0.0,0.25
v1fw17gY,Shiva Sindhu Public School,17.3212453383586,78.572196364819,bus,LBN,L. B. Nagar,5513.671770819879,False,False,3.0,1.3333333333333333,0.0,0.0
TI54pJ8G,Ig Mint,17.4716428810932,78.6038407032096,bus,NGR,NGRI,11840.44085636047,False,False,7.0,1.3333333333333333,0.0,0.0
ufGWHO1K,Sp Nagar Ecil,17.4653580286478,78.5624219881221,bus,TAR,Tarnaka,7331.385561131992,False,False,52.0,22.666666666666668,26.333333333333332,28.75
XyqpxbUi,Moulali,17.4623860406493,78.5616660118103,bus,TAR,Tarnaka,6922.017505383917,False,False,48.0,18.666666666666668,23.666666666666668,25.0
skkYyEjj,Indiranagar Moulali,17.457724216996,78.5649973154067,bus,HSG,Habsiguda,6618.125749714304,False,False,48.0,19.0,23.333333333333332,25.5
FLd8TACZ,Vasundara - Hb Colony,17.4557462999386,78.5658368370097,bus,HSG,Habsiguda,6436.48945551096,False,False,47.0,19.333333333333332,22.0,24.25
zYZLtVcP,Play Ground-Hb Clny,17.4522987119585,78.5655166583943,bus,HSG,Habsiguda,5990.2991278823365,False,False,46.0,15.0,15.666666666666666,19.5
2bepCN5S,Carbide Bus Stop,17.45395687,78.56046472,bus,HSG,Habsiguda,5801.444411461603,False,False,44.0,13.0,15.333333333333334,18.0
BJd97raA,Zts-Moulali,17.4555186364634,78.5554566979408,bus,TAR,Tarnaka,5562.883064148529,False,False,46.0,16.333333333333332,16.0,19.0
oeQatcpC,Industrial Estate,17.4481401185069,78.5509206235426,bus,TAR,Tarnaka,4309.967155292477,False,False,45.0,17.0,13.666666666666666,18.0
13Iy1vCU,Lalapet,17.43735708,78.54413576,bus,TAR,Tarnaka,2511.1698637615023,False,True,46.0,17.666666666666668,14.0,18.75
xPL0SL5V,St.Anns-Tarnaka,17.43046699,78.53494819,bus,TAR,Tarnaka,840.827418081833,False,True,39.0,14.333333333333334,14.333333333333334,17.25
FJlBAIGJ,Tarnaka,17.4275405219823,78.5320377655953,bus,TAR,Tarnaka,291.64021186520796,True,True,37.0,10.0,11.0,15.0
HKswdTR3,Tarnaka,17.4259402980176,78.5301902890205,bus,TAR,Tarnaka,225.96108039985452,True,True,20.0,11.0,15.333333333333334,20.0
NRUyhunT,Manikeshwari Nagar,17.420442,78.524697,bus,TAR,Tarnaka,1294.4253888492344,False,True,16.0,7.666666666666667,16.0,18.0
vUCvIngb,Ladies Hostel-Osmania University,17.41373294,78.52157336,bus,TAR,Tarnaka,2379.911541059617,False,True,18.0,6.0,17.333333333333332,18.5
G9s1FKXK,Adikmet,17.4078362663263,78.5136061906814,bus,RTC,RTC Cross Roads,2414.501296980815,False,True,16.0,3.0,14.333333333333334,17.75
pZwR5xOb,Vidyanagar,17.4045714043369,78.5105288415287,bus,RTC,RTC Cross Roads,2003.9461892537377,False,True,17.0,1.3333333333333333,13.333333333333334,18.0
qlx7W2Rm,Nallakunta,17.3988468489375,78.5059555094332,bus,CDP,Chikkadpally,1603.2608263125608,False,True,26.0,8.0,21.0,29.75
5XYVRO5k,Fever Hospital,17.3954254731041,78.5024750000878,bus,CDP,Chikkadpally,1314.4668529670655,False,True,36.0,8.666666666666666,40.333333333333336,54.0
cMahUBUy,Kachiguda Railway Station,17.3900836001787,78.4990874000214,bus,NAR,Narayanaguda,1458.2908867943731,False,True,45.0,44.333333333333336,62.0,67.0
S4ZgJ4j0,Koti Maternity Hospital,17.385501910657,78.4870509760994,bus,SUB,Sultan Bazar,462.1603755629175,True,True,29.0,22.0,21.333333333333332,37.0
QkB6ZBXo,Chaderghat,17.3808782863929,78.4912418747046,bus,MKL,Malakpet,673.5332035414461,True,True,43.0,31.0,45.0,39.5
IFUW9ATI,Koti Maternity Hospital,17.3853510109161,78.4870711696538,bus,SUB,Sultan Bazar,457.72920345132434,True,True,57.0,39.333333333333336,52.666666666666664,62.5
g7J1aoV9,Ramkoti,17.390485520705,78.4861470730132,bus,NAR,Narayanaguda,797.2197797053595,True,True,61.0,31.0,42.0,59.5
DxR2G5xI,Tourist Hotel,17.3897643474672,78.4958311413433,bus,NAR,Narayanaguda,1087.9702869759535,False,True,29.0,18.666666666666668,20.0,21.25
lmNrF1fn,Barkatpura Pf Office,17.3934379952666,78.4976805739979,bus,CDP,Chikkadpally,1109.6517333605077,False,True,16.0,5.0,12.333333333333334,11.5
oqXwvTAD,Shankar Mutt,17.4007877182097,78.5079724189038,bus,RTC,RTC Cross Roads,1854.9946934175098,False,True,24.0,19.0,32.333333333333336,31.5
cnb9sj7L,Adikmet,17.4076571108784,78.5133969783782,bus,RTC,RTC Cross Roads,2383.3165741240296,False,True,13.0,13.0,23.666666666666668,21.5
F63cpsvc,Ladies Hostel-Osmania University,17.4140858,78.52156531,bus,TAR,Tarnaka,2335.249564606344,False,True,15.0,10.0,22.666666666666668,23.0
